,a_length_bin,a_V_segment_spec,a_V_segment_agg,a_kidera1,a_kidera2,a_kidera3,a_kidera4,a_kidera5,a_kidera6,a_kidera7,a_kidera8,a_kidera9,a_kidera10,b_length_bin,b_V_segment_spec,b_V_segment_agg,b_kidera1,b_kidera2,b_kidera3,b_kidera4,b_kidera5,b_kidera6,b_kidera7,b_kidera8,b_kidera9,b_kidera10,are_paired
3685,6.0,1.0,0.0,6.0,4.0,6.0,6.0,5.0,3.0,7.0,6.0,3.0,5.0,1.0,8.0,6.0,3.0,4.0,4.0,5.0,3.0,3.0,7.0,6.0,5.0,6.0,0.0
3686,3.0,9.0,3.0,5.0,5.0,3.0,6.0,4.0,7.0,3.0,5.0,4.0,8.0,1.0,1.0,2.0,4.0,5.0,4.0,0.0,3.0,2.0,5.0,5.0,6.0,5.0,0.0
3687,6.0,7.0,0.0,8.0,2.0,5.0,5.0,7.0,4.0,6.0,6.0,2.0,3.0,3.0,3.0,0.0,4.0,6.0,5.0,6.0,4.0,6.0,2.0,5.0,7.0,6.0,0.0
3688,5.0,1.0,0.0,4.0,4.0,4.0,8.0,3.0,4.0,8.0,5.0,4.0,6.0,2.0,8.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,0.0
3689,8.0,1.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,7.0,3.0,3.0,6.0,1.0,1.0,2.0,4.0,6.0,6.0,5.0,2.0,5.0,2.0,4.0,5.0,3.0,0.0
3690,3.0,1.0,0.0,7.0,7.0,5.0,7.0,5.0,6.0,7.0,6.0,6.0,2.0,1.0,5.0,8.0,8.0,3.0,8.0,2.0,5.0,4.0,4.0,6.0,2.0,6.0,0.0
3691,4.0,1.0,0.0,5.0,3.0,4.0,6.0,6.0,3.0,6.0,5.0,3.0,5.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,6.0,0.0
3692,3.0,7.0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,2.0,4.0,7.0,2.0,7.0,1.0,0.0,8.0,4.0,5.0,3.0,3.0,4.0,2.0,5.0,3.0,7.0,0.0
3693,6.0,1.0,1.0,4.0,7.0,4.0,5.0,5.0,3.0,6.0,3.0,3.0,6.0,3.0,0.0,3.0,6.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,0.0
3694,8.0,5.0,9.0,6.0,3.0,7.0,5.0,7.0,2.0,3.0,6.0,2.0,5.0,3.0,8.0,2.0,6.0,7.0,4.0,4.0,4.0,4.0,3.0,4.0,8.0,6.0,0.0
3695,6.0,1.0,1.0,7.0,1.0,2.0,5.0,5.0,5.0,7.0,8.0,2.0,4.0,3.0,0.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,5.0,6.0,4.0,5.0,0.0
3696,6.0,1.0,0.0,6.0,3.0,4.0,7.0,5.0,4.0,6.0,5.0,2.0,5.0,5.0,0.0,2.0,4.0,6.0,4.0,7.0,3.0,7.0,5.0,6.0,5.0,5.0,0.0
3697,6.0,6.0,1.0,6.0,4.0,7.0,7.0,6.0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,3.0,5.0,2.0,5.0,3.0,5.0,0.0
3698,5.0,7.0,4.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,7.0,3.0,0.0,8.0,2.0,5.0,3.0,6.0,4.0,6.0,6.0,3.0,4.0,0.0
3699,7.0,7.0,0.0,5.0,6.0,5.0,6.0,4.0,2.0,6.0,5.0,4.0,7.0,2.0,3.0,0.0,7.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,2.0,4.0,0.0
3700,5.0,7.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,3.0,8.0,2.0,6.0,6.0,7.0,6.0,4.0,6.0,5.0,4.0,4.0,5.0,0.0
3701,6.0,3.0,5.0,5.0,6.0,5.0,6.0,2.0,3.0,7.0,4.0,4.0,9.0,3.0,8.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,5.0,0.0
3702,5.0,7.0,4.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,6.0,0.0
3703,5.0,5.0,9.0,8.0,5.0,5.0,6.0,7.0,5.0,3.0,6.0,4.0,5.0,7.0,2.0,1.0,2.0,6.0,4.0,6.0,3.0,4.0,4.0,5.0,4.0,4.0,0.0
3704,3.0,1.0,7.0,2.0,5.0,1.0,4.0,4.0,4.0,5.0,2.0,4.0,7.0,0.0,7.0,8.0,6.0,4.0,3.0,4.0,6.0,5.0,6.0,6.0,3.0,2.0,0.0
3705,3.0,7.0,0.0,5.0,7.0,6.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,0.0,8.0,2.0,8.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,4.0,6.0,0.0
3706,5.0,9.0,3.0,6.0,3.0,6.0,3.0,6.0,6.0,5.0,7.0,4.0,6.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,2.0,5.0,3.0,3.0,5.0,4.0,0.0
3707,6.0,6.0,0.0,4.0,7.0,6.0,6.0,5.0,3.0,3.0,2.0,4.0,7.0,1.0,4.0,9.0,5.0,5.0,6.0,4.0,3.0,4.0,5.0,6.0,4.0,5.0,0.0
3708,5.0,3.0,0.0,4.0,3.0,1.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,6.0,6.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,0.0
3709,5.0,5.0,6.0,2.0,4.0,4.0,7.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,2.0,5.0,7.0,7.0,5.0,7.0,0.0
3710,8.0,1.0,0.0,6.0,4.0,4.0,6.0,6.0,4.0,6.0,7.0,1.0,6.0,3.0,1.0,2.0,4.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,2.0,0.0
3711,5.0,5.0,6.0,4.0,5.0,8.0,7.0,6.0,5.0,6.0,2.0,3.0,4.0,7.0,6.0,6.0,4.0,6.0,3.0,5.0,4.0,5.0,5.0,6.0,4.0,3.0,0.0
3712,5.0,7.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,6.0,0.0
3713,5.0,3.0,0.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0,3.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,7.0,0.0
3714,5.0,7.0,0.0,5.0,5.0,5.0,5.0,7.0,4.0,4.0,4.0,4.0,5.0,3.0,7.0,6.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,6.0,0.0
3715,6.0,8.0,0.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,2.0,6.0,6.0,3.0,4.0,3.0,5.0,4.0,6.0,5.0,3.0,5.0,0.0
3716,5.0,9.0,3.0,4.0,4.0,4.0,7.0,7.0,2.0,6.0,6.0,2.0,6.0,1.0,1.0,2.0,6.0,3.0,6.0,4.0,9.0,6.0,4.0,4.0,4.0,3.0,0.0
3717,6.0,9.0,1.0,6.0,3.0,3.0,5.0,6.0,6.0,6.0,7.0,1.0,3.0,2.0,1.0,2.0,6.0,3.0,5.0,3.0,5.0,5.0,5.0,6.0,3.0,5.0,0.0
3718,5.0,7.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,1.0,2.0,3.0,4.0,5.0,4.0,4.0,6.0,3.0,5.0,4.0,4.0,0.0
3719,5.0,0.0,9.0,3.0,3.0,1.0,6.0,4.0,3.0,7.0,6.0,4.0,4.0,0.0,2.0,1.0,7.0,3.0,5.0,4.0,6.0,5.0,5.0,4.0,3.0,3.0,0.0
3720,7.0,1.0,6.0,8.0,3.0,5.0,6.0,6.0,3.0,7.0,6.0,1.0,6.0,1.0,0.0,0.0,4.0,6.0,5.0,7.0,3.0,7.0,6.0,6.0,6.0,3.0,0.0
3721,5.0,6.0,1.0,3.0,6.0,4.0,5.0,8.0,6.0,3.0,5.0,4.0,4.0,0.0,6.0,4.0,5.0,3.0,2.0,4.0,7.0,5.0,6.0,4.0,4.0,3.0,0.0
3722,5.0,9.0,0.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,6.0,5.0,5.0,4.0,3.0,0.0
3723,5.0,0.0,1.0,6.0,3.0,6.0,3.0,7.0,5.0,7.0,8.0,3.0,8.0,3.0,0.0,3.0,6.0,4.0,5.0,5.0,3.0,4.0,1.0,3.0,4.0,5.0,0.0
3724,5.0,7.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,6.0,8.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,6.0,5.0,4.0,0.0
3725,6.0,7.0,0.0,5.0,5.0,5.0,6.0,6.0,3.0,7.0,6.0,3.0,7.0,7.0,3.0,0.0,7.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,2.0,4.0,0.0
3726,5.0,3.0,0.0,5.0,3.0,3.0,4.0,5.0,3.0,8.0,6.0,3.0,4.0,3.0,2.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,6.0,4.0,0.0
3727,5.0,7.0,4.0,5.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,6.0,3.0,4.0,9.0,4.0,4.0,4.0,5.0,3.0,0.0
3728,5.0,3.0,9.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,6.0,3.0,3.0,0.0
3729,5.0,7.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,4.0,4.0,3.0,4.0,7.0,5.0,8.0,4.0,4.0,5.0,4.0,5.0,5.0,2.0,6.0,5.0,5.0,0.0
3730,5.0,8.0,8.0,4.0,3.0,2.0,7.0,4.0,3.0,5.0,3.0,4.0,5.0,3.0,3.0,1.0,6.0,4.0,5.0,4.0,4.0,5.0,6.0,7.0,3.0,4.0,0.0
3731,7.0,2.0,5.0,5.0,4.0,3.0,7.0,5.0,5.0,6.0,5.0,1.0,7.0,3.0,0.0,0.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,6.0,3.0,5.0,0.0
3732,6.0,3.0,8.0,5.0,5.0,1.0,6.0,5.0,2.0,7.0,3.0,4.0,6.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,0.0
3733,5.0,1.0,0.0,5.0,8.0,5.0,9.0,3.0,8.0,5.0,5.0,7.0,2.0,2.0,6.0,2.0,1.0,5.0,4.0,0.0,3.0,1.0,4.0,4.0,6.0,6.0,0.0
3734,5.0,7.0,0.0,6.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,4.0,4.0,3.0,8.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,5.0,4.0,5.0,0.0
3735,6.0,0.0,1.0,7.0,5.0,4.0,4.0,6.0,2.0,5.0,4.0,3.0,5.0,3.0,4.0,9.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,0.0
3736,5.0,7.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,7.0,5.0,5.0,4.0,6.0,2.0,4.0,3.0,5.0,0.0
3737,5.0,1.0,0.0,8.0,5.0,3.0,5.0,7.0,5.0,7.0,6.0,5.0,2.0,0.0,1.0,2.0,4.0,6.0,6.0,5.0,2.0,5.0,2.0,4.0,5.0,3.0,0.0
3738,4.0,0.0,1.0,7.0,5.0,4.0,6.0,6.0,7.0,6.0,8.0,5.0,5.0,4.0,7.0,6.0,6.0,4.0,5.0,4.0,4.0,5.0,6.0,7.0,3.0,4.0,0.0
3739,3.0,1.0,0.0,6.0,7.0,4.0,7.0,5.0,7.0,4.0,5.0,7.0,2.0,3.0,9.0,0.0,3.0,6.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,2.0,0.0
3740,5.0,9.0,4.0,4.0,4.0,1.0,6.0,4.0,3.0,6.0,5.0,3.0,6.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,6.0,7.0,3.0,7.0,0.0
3741,6.0,2.0,9.0,6.0,7.0,5.0,8.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,7.0,7.0,5.0,6.0,3.0,4.0,3.0,4.0,6.0,4.0,0.0
3742,5.0,7.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,8.0,2.0,6.0,4.0,4.0,6.0,4.0,3.0,4.0,5.0,6.0,3.0,6.0,0.0
3743,6.0,6.0,2.0,4.0,4.0,2.0,5.0,8.0,4.0,6.0,4.0,1.0,6.0,3.0,5.0,7.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,0.0
3744,6.0,7.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,2.0,3.0,1.0,8.0,6.0,4.0,6.0,7.0,3.0,5.0,3.0,4.0,6.0,5.0,5.0,0.0
3745,3.0,9.0,3.0,4.0,4.0,6.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,6.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,6.0,4.0,0.0
3746,5.0,6.0,0.0,4.0,6.0,4.0,8.0,2.0,5.0,3.0,3.0,6.0,5.0,2.0,1.0,2.0,6.0,4.0,3.0,4.0,7.0,5.0,4.0,4.0,6.0,2.0,0.0
3747,5.0,6.0,3.0,6.0,4.0,6.0,7.0,8.0,5.0,4.0,4.0,4.0,6.0,3.0,1.0,2.0,7.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0
3748,4.0,1.0,0.0,6.0,3.0,3.0,6.0,6.0,4.0,8.0,6.0,4.0,4.0,2.0,2.0,8.0,7.0,4.0,4.0,6.0,5.0,6.0,4.0,4.0,5.0,3.0,0.0
3749,3.0,9.0,0.0,7.0,7.0,5.0,7.0,5.0,6.0,7.0,6.0,6.0,2.0,3.0,1.0,2.0,5.0,2.0,4.0,4.0,4.0,4.0,6.0,6.0,2.0,5.0,0.0
3750,5.0,2.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,5.0,2.0,3.0,4.0,3.0,8.0,3.0,2.0,5.0,4.0,2.0,4.0,3.0,1.0,4.0,6.0,7.0,0.0
3751,5.0,7.0,0.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,0.0,1.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,0.0
3752,4.0,1.0,0.0,7.0,3.0,4.0,7.0,7.0,4.0,9.0,7.0,3.0,5.0,0.0,0.0,1.0,1.0,4.0,6.0,3.0,2.0,4.0,3.0,5.0,5.0,6.0,0.0
3753,5.0,6.0,0.0,5.0,5.0,7.0,7.0,7.0,3.0,2.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,5.0,0.0
3754,4.0,7.0,4.0,7.0,6.0,7.0,4.0,6.0,3.0,2.0,4.0,5.0,5.0,3.0,4.0,0.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,0.0
3755,5.0,7.0,0.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,3.0,8.0,5.0,3.0,3.0,3.0,5.0,4.0,5.0,6.0,5.0,3.0,0.0
3756,5.0,1.0,0.0,6.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,8.0,2.0,8.0,3.0,6.0,5.0,3.0,6.0,6.0,7.0,3.0,6.0,0.0
3757,5.0,3.0,0.0,7.0,4.0,4.0,5.0,6.0,2.0,8.0,6.0,2.0,6.0,2.0,2.0,6.0,5.0,4.0,6.0,5.0,3.0,5.0,2.0,5.0,4.0,5.0,0.0
3758,5.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,6.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,0.0
3759,7.0,1.0,0.0,6.0,5.0,3.0,8.0,7.0,4.0,8.0,7.0,1.0,7.0,1.0,8.0,6.0,5.0,3.0,6.0,4.0,6.0,4.0,7.0,7.0,3.0,6.0,0.0
3760,5.0,1.0,0.0,5.0,6.0,4.0,8.0,6.0,6.0,7.0,4.0,3.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0
3761,5.0,8.0,8.0,6.0,4.0,3.0,4.0,5.0,4.0,2.0,1.0,2.0,2.0,3.0,8.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,6.0,6.0,3.0,5.0,0.0
3762,4.0,4.0,1.0,4.0,4.0,3.0,5.0,5.0,4.0,6.0,6.0,3.0,4.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,6.0,3.0,6.0,5.0,3.0,0.0
3763,6.0,1.0,0.0,6.0,4.0,6.0,5.0,6.0,3.0,4.0,4.0,2.0,5.0,4.0,1.0,2.0,4.0,4.0,5.0,5.0,2.0,5.0,6.0,5.0,5.0,5.0,0.0
3764,5.0,2.0,1.0,6.0,4.0,3.0,5.0,5.0,3.0,7.0,6.0,5.0,3.0,2.0,8.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,0.0
3765,5.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,2.0,2.0,6.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0,0.0
3766,6.0,1.0,0.0,5.0,4.0,4.0,6.0,6.0,4.0,5.0,4.0,2.0,5.0,3.0,2.0,4.0,5.0,7.0,6.0,7.0,4.0,6.0,3.0,4.0,4.0,3.0,0.0
3767,5.0,3.0,0.0,6.0,5.0,5.0,5.0,6.0,2.0,6.0,5.0,3.0,7.0,2.0,3.0,2.0,6.0,6.0,2.0,6.0,1.0,7.0,4.0,7.0,4.0,6.0,0.0
3768,7.0,2.0,3.0,8.0,4.0,3.0,6.0,6.0,4.0,7.0,5.0,1.0,8.0,5.0,1.0,2.0,3.0,3.0,5.0,3.0,4.0,2.0,6.0,5.0,3.0,6.0,0.0
3769,7.0,9.0,3.0,6.0,3.0,5.0,6.0,5.0,3.0,6.0,5.0,2.0,6.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,6.0,0.0
3770,5.0,3.0,0.0,5.0,5.0,6.0,6.0,8.0,2.0,3.0,2.0,5.0,5.0,0.0,2.0,1.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,0.0
3771,5.0,1.0,0.0,4.0,3.0,4.0,7.0,5.0,3.0,6.0,3.0,3.0,5.0,3.0,8.0,6.0,2.0,7.0,5.0,7.0,3.0,7.0,5.0,5.0,7.0,4.0,0.0
3772,7.0,9.0,1.0,6.0,2.0,2.0,6.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,2.0,4.0,4.0,5.0,7.0,2.0,6.0,4.0,5.0,4.0,5.0,0.0
3773,6.0,1.0,0.0,6.0,4.0,6.0,6.0,5.0,3.0,7.0,6.0,3.0,5.0,3.0,2.0,8.0,6.0,4.0,6.0,5.0,5.0,4.0,2.0,4.0,2.0,5.0,0.0
3774,5.0,7.0,4.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,8.0,3.0,7.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,0.0
3775,5.0,1.0,1.0,4.0,6.0,3.0,5.0,6.0,4.0,6.0,2.0,2.0,6.0,3.0,8.0,2.0,5.0,2.0,2.0,4.0,4.0,6.0,7.0,7.0,4.0,3.0,0.0
3776,4.0,9.0,3.0,7.0,0.0,1.0,4.0,4.0,4.0,8.0,9.0,1.0,7.0,3.0,3.0,0.0,2.0,4.0,6.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,0.0
3777,5.0,7.0,3.0,6.0,3.0,5.0,5.0,6.0,4.0,5.0,5.0,3.0,4.0,3.0,8.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,6.0,5.0,4.0,6.0,0.0
3778,5.0,6.0,0.0,5.0,6.0,6.0,5.0,4.0,4.0,2.0,3.0,6.0,3.0,1.0,7.0,7.0,4.0,7.0,4.0,6.0,4.0,5.0,6.0,6.0,2.0,4.0,0.0
3779,6.0,1.0,0.0,6.0,2.0,5.0,5.0,5.0,3.0,5.0,6.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,0.0
3780,5.0,1.0,0.0,7.0,1.0,3.0,5.0,5.0,4.0,7.0,8.0,1.0,3.0,2.0,3.0,0.0,7.0,2.0,5.0,4.0,5.0,4.0,5.0,6.0,2.0,4.0,0.0
3781,5.0,5.0,6.0,6.0,4.0,4.0,8.0,3.0,6.0,6.0,4.0,3.0,6.0,3.0,8.0,3.0,7.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,6.0,0.0
3782,5.0,6.0,2.0,6.0,6.0,4.0,7.0,3.0,3.0,4.0,2.0,5.0,6.0,7.0,3.0,0.0,7.0,3.0,5.0,5.0,6.0,3.0,7.0,7.0,3.0,5.0,0.0
3783,5.0,1.0,6.0,5.0,5.0,4.0,7.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,8.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,5.0,6.0,4.0,6.0,0.0
3784,4.0,2.0,3.0,4.0,5.0,1.0,6.0,5.0,1.0,6.0,3.0,5.0,7.0,3.0,1.0,2.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,6.0,4.0,4.0,0.0
3785,6.0,1.0,0.0,7.0,4.0,4.0,5.0,6.0,3.0,6.0,5.0,1.0,7.0,1.0,1.0,4.0,6.0,3.0,7.0,2.0,5.0,6.0,3.0,6.0,3.0,3.0,0.0
3786,5.0,8.0,6.0,6.0,5.0,5.0,7.0,3.0,6.0,4.0,5.0,6.0,2.0,3.0,2.0,2.0,7.0,4.0,4.0,3.0,5.0,5.0,6.0,7.0,4.0,4.0,0.0
3787,5.0,1.0,2.0,8.0,3.0,4.0,5.0,6.0,5.0,7.0,8.0,3.0,2.0,3.0,2.0,4.0,4.0,7.0,4.0,7.0,6.0,6.0,3.0,4.0,4.0,0.0,0.0
3788,4.0,6.0,2.0,5.0,5.0,5.0,5.0,9.0,3.0,3.0,2.0,5.0,6.0,0.0,2.0,1.0,3.0,6.0,5.0,3.0,3.0,2.0,4.0,3.0,5.0,6.0,0.0
3789,6.0,1.0,2.0,7.0,6.0,9.0,6.0,7.0,4.0,4.0,5.0,2.0,6.0,2.0,2.0,1.0,6.0,4.0,5.0,6.0,6.0,4.0,5.0,5.0,3.0,4.0,0.0
3790,5.0,7.0,0.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,1.0,0.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,6.0,3.0,0.0
3791,5.0,1.0,0.0,7.0,2.0,2.0,5.0,5.0,5.0,6.0,7.0,2.0,3.0,1.0,1.0,2.0,5.0,7.0,5.0,5.0,4.0,6.0,2.0,4.0,3.0,5.0,0.0
3792,5.0,1.0,1.0,8.0,3.0,4.0,5.0,6.0,4.0,6.0,7.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,4.0,0.0
3793,5.0,3.0,0.0,7.0,4.0,4.0,5.0,6.0,2.0,8.0,6.0,2.0,6.0,3.0,2.0,1.0,3.0,5.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,7.0,0.0
3794,6.0,1.0,0.0,5.0,5.0,4.0,6.0,6.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0,8.0,4.0,8.0,4.0,3.0,5.0,4.0,6.0,3.0,5.0,0.0
3795,8.0,1.0,4.0,6.0,5.0,2.0,5.0,6.0,3.0,7.0,4.0,1.0,6.0,3.0,1.0,4.0,6.0,6.0,6.0,6.0,3.0,5.0,1.0,3.0,3.0,4.0,0.0
3796,5.0,8.0,8.0,6.0,5.0,3.0,6.0,6.0,3.0,5.0,7.0,2.0,5.0,3.0,1.0,2.0,5.0,6.0,7.0,5.0,3.0,5.0,1.0,4.0,4.0,3.0,0.0
3797,6.0,8.0,0.0,6.0,4.0,5.0,6.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,7.0,5.0,5.0,3.0,6.0,4.0,6.0,3.0,5.0,4.0,4.0,0.0
3798,5.0,1.0,0.0,7.0,6.0,5.0,8.0,6.0,7.0,7.0,5.0,2.0,5.0,3.0,0.0,1.0,1.0,6.0,2.0,3.0,4.0,0.0,5.0,3.0,6.0,6.0,0.0
3799,5.0,1.0,1.0,4.0,7.0,3.0,7.0,5.0,2.0,2.0,4.0,4.0,6.0,3.0,3.0,0.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,6.0,5.0,2.0,0.0
3800,5.0,2.0,3.0,4.0,4.0,3.0,6.0,5.0,2.0,2.0,3.0,2.0,5.0,2.0,7.0,6.0,4.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,6.0,0.0
3801,5.0,1.0,1.0,6.0,4.0,4.0,5.0,6.0,3.0,6.0,2.0,3.0,6.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,6.0,5.0,4.0,0.0
3802,6.0,2.0,3.0,7.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,3.0,1.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,4.0,3.0,3.0,6.0,0.0
3803,4.0,5.0,0.0,6.0,5.0,8.0,7.0,6.0,4.0,7.0,5.0,2.0,8.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,6.0,7.0,5.0,3.0,0.0
3804,5.0,6.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,7.0,5.0,2.0,5.0,2.0,2.0,3.0,6.0,6.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,0.0
3805,5.0,7.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,3.0,4.0,5.0,3.0,4.0,8.0,7.0,3.0,6.0,0.0
3806,6.0,2.0,1.0,2.0,2.0,3.0,5.0,3.0,4.0,6.0,4.0,3.0,3.0,3.0,7.0,6.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,5.0,7.0,0.0
3807,5.0,3.0,0.0,7.0,3.0,5.0,5.0,7.0,3.0,7.0,8.0,1.0,8.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,3.0,5.0,4.0,6.0,4.0,2.0,0.0
3808,6.0,9.0,3.0,6.0,7.0,5.0,6.0,6.0,7.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,6.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,2.0,3.0,0.0
